filename,number_of_pages,categorized,all_categorized,file_location,content
104-10176-10020.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10176-10020.pdf,
104-10176-10067.pdf,59,59,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10176-10067.pdf,
104-10176-10068.pdf,63,63,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10176-10068.pdf,
104-10176-10069.pdf,73,73,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10176-10069.pdf,
104-10176-10070.pdf,126,126,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10176-10070.pdf,
104-10176-10073.pdf,399,399,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10176-10073.pdf,
104-10176-10075.pdf,213,213,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10176-10075.pdf,
104-10176-10222.pdf,130,130,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10176-10222.pdf,
104-10177-10047.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10177-10047.pdf,
104-10177-10121.pdf,32,32,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10177-10121.pdf,
104-10177-10134.pdf,139,139,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10177-10134.pdf,
104-10177-10135.pdf,73,73,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10177-10135.pdf,
104-10177-10147.pdf,74,74,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10177-10147.pdf,
104-10177-10174.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10177-10174.pdf,
104-10177-10175.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10177-10175.pdf,
104-10177-10206.pdf,66,66,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10177-10206.pdf,
104-10177-10217.pdf,47,47,True,/Users/furkandemir/Desktop/Thesis/files/41-50/104-10177-10217.pdf,
104-10177-10219.pdf,20,20,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10177-10219.pdf,
104-10177-10220.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10177-10220.pdf,
104-10177-10221.pdf,44,44,True,/Users/furkandemir/Desktop/Thesis/files/41-50/104-10177-10221.pdf,
104-10177-10224.pdf,48,48,True,/Users/furkandemir/Desktop/Thesis/files/41-50/104-10177-10224.pdf,
104-10177-10225.pdf,20,20,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10177-10225.pdf,
104-10177-10226.pdf,129,129,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10177-10226.pdf,
104-10177-10239.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10177-10239.pdf,
104-10178-10000.pdf,310,310,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10178-10000.pdf,
104-10178-10001.pdf,228,228,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10178-10001.pdf,
104-10178-10002.pdf,92,92,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10178-10002.pdf,
104-10178-10046.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10178-10046.pdf,
104-10178-10049.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10178-10049.pdf,
104-10178-10052.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10178-10052.pdf,
104-10178-10054.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10178-10054.pdf,
104-10178-10071.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10178-10071.pdf,
104-10178-10078.pdf,120,120,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10178-10078.pdf,
104-10178-10096.pdf,35,35,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10178-10096.pdf,
104-10178-10106.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10178-10106.pdf,
104-10178-10112.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10178-10112.pdf,
104-10178-10120.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10178-10120.pdf,
104-10178-10124.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10178-10124.pdf,
104-10178-10130.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10178-10130.pdf,
104-10178-10136.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10178-10136.pdf,
104-10178-10137.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10178-10137.pdf,
104-10178-10154.pdf,246,246,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10178-10154.pdf,
104-10178-10334.pdf,106,106,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10178-10334.pdf,
104-10179-10022.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10179-10022.pdf,
104-10179-10025.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10179-10025.pdf,
104-10179-10027.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10179-10027.pdf,
104-10179-10088.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10179-10088.pdf,
104-10179-10104.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10179-10104.pdf,
104-10179-10113.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10179-10113.pdf,
104-10179-10121.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10179-10121.pdf,
104-10179-10122.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10179-10122.pdf,
104-10179-10134.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10179-10134.pdf,
104-10179-10136.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10179-10136.pdf,
104-10179-10143.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10179-10143.pdf,
104-10179-10167.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10179-10167.pdf,
104-10179-10182.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10179-10182.pdf,
104-10179-10195.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10179-10195.pdf,
104-10179-10209.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10179-10209.pdf,
104-10179-10232.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10179-10232.pdf,
104-10179-10233.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10179-10233.pdf,
104-10180-10031.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10031.pdf,
104-10180-10042.pdf,178,178,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10180-10042.pdf,
104-10180-10044.pdf,225,225,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10180-10044.pdf,
104-10180-10050.pdf,155,155,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10180-10050.pdf,
104-10180-10062.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10180-10062.pdf,
104-10180-10138.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10180-10138.pdf,
104-10180-10155.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10155.pdf,
104-10180-10156.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10180-10156.pdf,
104-10180-10162.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10180-10162.pdf,
104-10180-10165.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10165.pdf,
104-10180-10176.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10176.pdf,
104-10180-10178.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10178.pdf,
104-10180-10179.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10179.pdf,
104-10180-10180.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10180-10180.pdf,
104-10180-10200.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10200.pdf,
104-10180-10210.pdf,61,61,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10180-10210.pdf,
104-10180-10215.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10180-10215.pdf,
104-10180-10218.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10218.pdf,
104-10180-10233.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10180-10233.pdf,
104-10180-10235.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10180-10235.pdf,
104-10181-10005.pdf,124,124,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10181-10005.pdf,
104-10181-10007.pdf,122,122,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10181-10007.pdf,
104-10181-10011.pdf,258,258,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10181-10011.pdf,
104-10181-10081.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10181-10081.pdf,
104-10181-10099.pdf,39,39,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10181-10099.pdf,
104-10181-10107.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10181-10107.pdf,
104-10181-10117.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10181-10117.pdf,
104-10181-10152.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10181-10152.pdf,
104-10181-10154.pdf,68,68,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10181-10154.pdf,
104-10181-10174.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10181-10174.pdf,
104-10181-10184.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10181-10184.pdf,
104-10182-10000.pdf,42,42,True,/Users/furkandemir/Desktop/Thesis/files/41-50/104-10182-10000.pdf,
104-10182-10002.pdf,144,144,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10002.pdf,
104-10182-10003.pdf,186,186,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10003.pdf,
104-10182-10004.pdf,176,176,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10004.pdf,
104-10182-10007.pdf,82,82,True,/Users/furkandemir/Desktop/Thesis/files/81-90/104-10182-10007.pdf,
104-10182-10052.pdf,199,199,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10052.pdf,
104-10182-10057.pdf,212,212,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10057.pdf,
104-10182-10069.pdf,135,135,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10069.pdf,
104-10182-10071.pdf,151,151,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10071.pdf,
104-10182-10072.pdf,109,109,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10072.pdf,
104-10182-10073.pdf,130,130,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10182-10073.pdf,
104-10182-10128.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10182-10128.pdf,
104-10182-10137.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10182-10137.pdf,
104-10183-10011.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10011.pdf,
104-10183-10022.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10183-10022.pdf,
104-10183-10037.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10037.pdf,
104-10183-10039.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10039.pdf,
104-10183-10043.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10043.pdf,
104-10183-10044.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10044.pdf,
104-10183-10139.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10139.pdf,
104-10183-10232.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10232.pdf,
104-10183-10233.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10233.pdf,
104-10183-10239.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10239.pdf,
104-10183-10240.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10240.pdf,
104-10183-10259.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10259.pdf,
104-10183-10260.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10183-10260.pdf,
104-10183-10261.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10261.pdf,
104-10183-10262.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10262.pdf,
104-10183-10267.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10267.pdf,
104-10183-10276.pdf,27,27,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10183-10276.pdf,
104-10183-10325.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10325.pdf,
104-10183-10331.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10331.pdf,
104-10183-10333.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10333.pdf,
104-10183-10335.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10335.pdf,
104-10183-10346.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10183-10346.pdf,
104-10183-10347.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10183-10347.pdf,
104-10183-10355.pdf,39,39,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10183-10355.pdf,
104-10183-10366.pdf,135,135,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10183-10366.pdf,
104-10183-10376.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10376.pdf,
104-10183-10384.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10183-10384.pdf,
104-10183-10436.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10183-10436.pdf,
104-10183-10437.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10183-10437.pdf,
104-10183-10439.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10183-10439.pdf,
104-10185-10009.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10185-10009.pdf,
104-10185-10024.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10185-10024.pdf,
104-10185-10030.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10185-10030.pdf,
104-10185-10105.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10185-10105.pdf,
104-10185-10110.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10185-10110.pdf,
104-10185-10117.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10185-10117.pdf,
104-10185-10128.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10185-10128.pdf,
104-10185-10171.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10171.pdf,
104-10185-10202.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10202.pdf,
104-10185-10205.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10205.pdf,
104-10185-10209.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10209.pdf,
104-10185-10228.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10185-10228.pdf,
104-10185-10230.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10230.pdf,
104-10185-10234.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10234.pdf,
104-10185-10243.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10243.pdf,
104-10185-10244.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10185-10244.pdf,
104-10185-10247.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10247.pdf,
104-10185-10248.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10248.pdf,
104-10185-10252.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10252.pdf,
104-10185-10253.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10253.pdf,
104-10185-10315.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10185-10315.pdf,
104-10186-10004.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10186-10004.pdf,
104-10186-10008.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10186-10008.pdf,
104-10186-10021.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10186-10021.pdf,
104-10186-10037.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10186-10037.pdf,
104-10186-10088.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10186-10088.pdf,
104-10186-10099.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10186-10099.pdf,
104-10186-10235.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10186-10235.pdf,
104-10186-10264.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10186-10264.pdf,
104-10186-10269.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10186-10269.pdf,
104-10186-10308.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10186-10308.pdf,
104-10186-10309.pdf,9,9,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10186-10309.pdf,
104-10186-10382.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10186-10382.pdf,
104-10186-10410.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10186-10410.pdf,
104-10187-10003.pdf,126,126,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10187-10003.pdf,
104-10187-10009.pdf,186,186,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10187-10009.pdf,
104-10187-10014.pdf,286,286,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10187-10014.pdf,
104-10187-10030.pdf,168,168,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10187-10030.pdf,
104-10187-10071.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10187-10071.pdf,
104-10187-10103.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10187-10103.pdf,
104-10187-10109.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10187-10109.pdf,
104-10187-10110.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10187-10110.pdf,
104-10187-10111.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10111.pdf,
104-10187-10113.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10187-10113.pdf,
104-10187-10117.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10117.pdf,
104-10187-10142.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10142.pdf,
104-10187-10146.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10146.pdf,
104-10187-10147.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10147.pdf,
104-10187-10149.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10149.pdf,
104-10187-10174.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10187-10174.pdf,
104-10187-10208.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10187-10208.pdf,
104-10188-10000.pdf,221,221,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10188-10000.pdf,
104-10188-10001.pdf,119,119,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10188-10001.pdf,
104-10188-10002.pdf,111,111,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10188-10002.pdf,
104-10188-10003.pdf,79,79,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10188-10003.pdf,
104-10188-10012.pdf,78,78,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10188-10012.pdf,
104-10188-10015.pdf,30,30,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10188-10015.pdf,
104-10188-10023.pdf,74,74,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10188-10023.pdf,
104-10188-10454.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10188-10454.pdf,
104-10192-10110.pdf,56,56,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10192-10110.pdf,
104-10192-10154.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10192-10154.pdf,
104-10192-10229.pdf,4,4,True,/Users/furkandemir/Desktop/Thesis/files/4/104-10192-10229.pdf,
104-10192-10266.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10192-10266.pdf,
104-10192-10284.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10192-10284.pdf,
104-10193-10016.pdf,8,8,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10193-10016.pdf,
104-10193-10069.pdf,96,96,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10193-10069.pdf,
104-10193-10075.pdf,70,70,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10193-10075.pdf,
104-10193-10076.pdf,113,113,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10193-10076.pdf,
104-10193-10077.pdf,149,149,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10193-10077.pdf,
104-10193-10079.pdf,288,288,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10193-10079.pdf,
104-10193-10160.pdf,76,76,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10193-10160.pdf,
104-10193-10163.pdf,59,59,True,/Users/furkandemir/Desktop/Thesis/files/51-60/104-10193-10163.pdf,
104-10194-10001.pdf,145,145,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10001.pdf,
104-10194-10012.pdf,338,338,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10012.pdf,
104-10194-10014.pdf,232,232,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10014.pdf,
104-10194-10015.pdf,80,80,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10194-10015.pdf,
104-10194-10017.pdf,70,70,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10194-10017.pdf,
104-10194-10019.pdf,206,206,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10019.pdf,
104-10194-10022.pdf,150,150,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10022.pdf,
104-10194-10023.pdf,230,230,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10023.pdf,
104-10194-10024.pdf,35,35,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10194-10024.pdf,
104-10194-10026.pdf,358,358,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10194-10026.pdf,
104-10195-10002.pdf,191,191,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10195-10002.pdf,
104-10195-10003.pdf,129,129,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10195-10003.pdf,
104-10209-10017.pdf,96,96,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10209-10017.pdf,
104-10209-10018.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10209-10018.pdf,
104-10209-10019.pdf,76,76,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10209-10019.pdf,
104-10209-10025.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10209-10025.pdf,
104-10209-10164.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10209-10164.pdf,
104-10209-10259.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10209-10259.pdf,
104-10210-10009.pdf,267,267,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10210-10009.pdf,
104-10210-10020.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10210-10020.pdf,
104-10210-10021.pdf,39,39,True,/Users/furkandemir/Desktop/Thesis/files/31-40/104-10210-10021.pdf,
104-10210-10037.pdf,110,110,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10210-10037.pdf,
104-10210-10068.pdf,265,265,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10210-10068.pdf,
104-10211-10001.pdf,241,241,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10211-10001.pdf,
104-10211-10146.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10211-10146.pdf,
104-10211-10326.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/simple/104-10211-10326.pdf,
104-10213-10002.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10213-10002.pdf,
104-10213-10202.pdf,19,19,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10213-10202.pdf,
104-10213-10209.pdf,14,14,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10213-10209.pdf,
104-10213-10314.pdf,10,10,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10213-10314.pdf,
104-10213-10352.pdf,21,21,True,/Users/furkandemir/Desktop/Thesis/files/21-30/104-10213-10352.pdf,
104-10214-10034.pdf,64,64,True,/Users/furkandemir/Desktop/Thesis/files/61-70/104-10214-10034.pdf,
104-10215-10003.pdf,3,3,True,/Users/furkandemir/Desktop/Thesis/files/3/104-10215-10003.pdf,
104-10215-10004.pdf,6,6,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10215-10004.pdf,
104-10215-10005.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10215-10005.pdf,
104-10215-10018.pdf,1,1,True,/Users/furkandemir/Desktop/Thesis/files/1/104-10215-10018.pdf,
104-10215-10035.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10215-10035.pdf,
104-10215-10096.pdf,133,133,True,/Users/furkandemir/Desktop/Thesis/files/101+/104-10215-10096.pdf,
104-10215-10099.pdf,97,97,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10215-10099.pdf,
104-10215-10125.pdf,76,76,True,/Users/furkandemir/Desktop/Thesis/files/71-80/104-10215-10125.pdf,
104-10215-10126.pdf,7,7,True,/Users/furkandemir/Desktop/Thesis/files/6-10/104-10215-10126.pdf,
104-10215-10128.pdf,18,18,True,/Users/furkandemir/Desktop/Thesis/files/11-20/104-10215-10128.pdf,
104-10215-10129.pdf,92,92,True,/Users/furkandemir/Desktop/Thesis/files/91-100/104-10215-10129.pdf,
104-10215-10139.pdf,2,2,True,/Users/furkandemir/Desktop/Thesis/files/2/104-10215-10139.pdf,
